id,loyalty,frequency,money,L,F,M,LFM
,1.600512164,2,405,,,,
,1.597444089,2,290,,,,
,1.596933887,2,311,,,,
,1.587805653,2,292,,,,
,1.586797842,2,253,,,,
,1.575299307,2,282,,,,
,1.5625,2,282,,,,
,1.5625,2,666,,,,
,1.562011871,2,282,,,,
,1.561036528,2,305,,,,
,1.560062402,2,546,,,,
,1.557632399,2,282,,,,
,1.557632399,2,305,,,,
,1.557147306,2,305,,,,
,1.556662516,2,362,,,,
,1.552795031,2,447,,,,
,1.551349674,2,282,,,,
,1.550387597,2,311,,,,
,1.547987616,2,282,,,,
,1.546551191,2,245,,,,
,1.538935057,2,290,,,,
,1.537988311,2,305,,,,
,1.537988311,2,305,,,,
,1.537988311,2,305,,,,
,1.537515375,2,415,,,,
,1.537515375,2,610,,,,
,1.537515375,2,305,,,,
,1.537515375,2,305,,,,
,1.537515375,2,305,,,,
,1.535626536,2,292,,,,
,1.53233221,2,405,,,,
,1.531393568,2,0,,,,
,1.52998776,2,374,,,,
,1.529051988,2,305,,,,
,1.529051988,2,485,,,,
,1.525320317,2,282,,,,
,1.523925632,2,801,,,,
,1.523925632,2,282,,,,
,1.521606817,2,405,,,,
,1.5211439,2,1183,,,,
,1.517911354,2,282,,,,
,1.516070346,2,346,,,,
,1.515151515,2,1348,,,,
,1.513775356,2,282,,,,
,1.513775356,2,405,,,,
,1.512859304,2,405,,,,
,1.510574018,2,282,,,,
,1.510574018,2,282,,,,
,1.502855425,2,8,,,,
,1.501501502,2,282,,,,
,1.499250375,2,282,,,,
,1.494768311,2,311,,,,
,1.492537313,2,305,,,,
,1.489425082,2,282,,,,
,1.488981537,2,274,,,,
,1.485884101,2,560,,,,
,1.483679525,2,245,,,,
,1.481481481,2,245,,,,
,1.475361464,2,282,,,,
,1.474056604,2,499,,,,
,1.474056604,2,245,,,,
,1.470588235,2,282,,,,
,1.468860165,2,282,,,,
,1.468860165,2,485,,,,
,1.465845793,2,319,,,,
,1.465416178,2,405,,,,
,1.464986815,2,862,,,,
,1.464986815,2,245,,,,
,1.463700234,2,405,,,,
,1.463271876,2,282,,,,
,1.462415911,2,853,,,,
,1.462415911,2,760,,,,
,1.457725948,2,311,,,,
,1.457301078,2,282,,,,
,1.455604076,2,282,,,,
,1.454333915,2,245,,,,
,1.450536699,2,282,,,,
,1.450536699,2,282,,,,
,1.450536699,2,545,,,,
,1.448435689,2,319,,,,
,1.443001443,2,680,,,,
,1.440092166,2,405,,,,
,1.439677512,2,282,,,,
,1.438021283,2,290,,,,
,1.438021283,2,282,,,,
,1.437607821,2,434,,,,
,1.435956347,2,405,,,,
,1.433486239,2,282,,,,
,1.433486239,2,282,,,,
,1.429796969,2,894,,,,
,1.428571429,2,311,,,,
,1.428571429,2,282,,,,
,1.428571429,2,245,,,,
,1.42612664,2,290,,,,
,1.425719989,2,282,,,,
,1.423690205,2,346,,,,
,1.423690205,2,319,,,,
,1.423690205,2,744,,,,
,1.422475107,2,282,,,,
,1.416029453,2,290,,,,
,1.413627368,2,311,,,,
,1.411631846,2,405,,,,
,1.407261469,2,945,,,,
,1.40291807,2,405,,,,
,1.402524544,2,709,,,,
,1.402131239,2,442,,,,
,1.399384271,2,282,,,,
,1.39586823,2,282,,,,
,1.385041551,2,544,,,,
,1.384657989,2,500,,,,
,1.38427464,2,311,,,,
,1.383891503,2,290,,,,
,1.38121547,2,1138,,,,
,1.38121547,2,311,,,,
,1.380071764,2,245,,,,
,1.378549766,2,405,,,,
,1.377031121,2,405,,,,
,1.376273053,2,541,,,,
,1.375515818,2,1013,,,,
,1.374003847,2,405,,,,
,1.372872048,2,405,,,,
,1.372118551,2,311,,,,
,1.37136588,2,245,,,,
,1.370989855,2,245,,,,
,1.367240908,2,282,,,,
,1.363512408,2,282,,,,
,1.363512408,2,666,,,,
,1.362026696,2,831,,,,
,1.361655773,2,282,,,,
,1.356116084,2,503,,,,
,1.354646437,2,282,,,,
,1.354279523,2,305,,,,
,1.353179973,2,282,,,,
,1.352082207,2,552,,,,
,1.35171668,2,282,,,,
,1.350621286,2,811,,,,
,1.349892009,2,362,,,,
,1.348799568,2,282,,,,
,1.348435814,2,282,,,,
,1.343363783,2,709,,,,
,1.342281879,2,405,,,,
,1.338329764,2,282,,,,
,1.327316167,2,500,,,,
,1.321353066,2,254,,,,
,1.321003963,2,703,,,,
,1.319609396,2,313,,,,
,1.318913216,2,245,,,,
,1.317523057,2,245,,,,
,1.315443304,2,282,,,,
,1.315443304,2,311,,,,
,1.315443304,2,282,,,,
,1.309243257,2,282,,,,
,1.308215594,2,405,,,,
,1.307873398,2,405,,,,
,1.303101381,2,290,,,,
,1.303101381,2,417,,,,
,1.300390117,2,305,,,,
,1.300052002,2,405,,,,
,1.296680498,2,282,,,,
,1.296344309,2,1131,,,,
,1.293326436,2,245,,,,
,1.290322581,2,346,,,,
,1.288992008,2,282,,,,
,1.288659794,2,413,,,,
,1.287332647,2,637,,,,
,1.285347044,2,405,,,,
,1.284686536,2,282,,,,
,1.283697047,2,311,,,,
,1.279754287,2,282,,,,
,1.279754287,2,405,,,,
,1.277465508,2,290,,,,
,1.276813075,2,362,,,,
,1.276161307,2,282,,,,
,1.275184902,2,362,,,,
,1.275184902,2,282,,,,
,1.274859765,2,282,,,,
,1.27388535,2,508,,,,
,1.27388535,2,508,,,,
,1.273236567,2,282,,,,
,1.271294177,2,0,,,,
,1.270971022,2,405,,,,
,1.27064803,2,347,,,,
,1.268713524,2,282,,,,
,1.2667849,2,282,,,,
,1.261670452,2,483,,,,
,1.261034048,2,872,,,,
,1.260716087,2,311,,,,
,1.258811682,2,282,,,,
,1.25250501,2,343,,,,
,1.25,2,282,,,,
,1.25,2,1183,,,,
,1.25,2,405,,,,
,1.248439451,2,733,,,,
,1.246261216,2,305,,,,
,1.24409057,2,282,,,,
,1.242236025,2,320,,,,
,1.24100273,2,282,,,,
,1.240387001,2,282,,,,
,1.240387001,2,867,,,,
,1.240079365,2,500,,,,
,1.240079365,2,500,,,,
,1.235788433,2,282,,,,
,1.233958539,2,282,,,,
,1.232741617,2,672,,,,
,1.227897839,2,282,,,,
,1.224289912,2,245,,,,
,1.223091977,2,282,,,,
,1.222493888,2,282,,,,
,1.218026797,2,282,,,,
,1.216841081,2,305,,,,
,1.216249088,2,282,,,,
,1.215953307,2,245,,,,
,1.215657671,2,282,,,,
,1.213003396,2,405,,,,
,1.212121212,2,282,,,,
,1.211533802,2,538,,,,
,1.210653753,2,274,,,,
,1.207146306,2,305,,,,
,1.205981669,2,282,,,,
,1.205690861,2,282,,,,
,1.204238921,2,513,,,,
,1.203659124,2,352,,,,
,1.203369434,2,741,,,,
,1.201634223,2,405,,,,
,1.200192031,2,290,,,,
,1.199904008,2,570,,,,
,1.198178768,2,305,,,,
,1.198178768,2,703,,,,
,1.197891711,2,245,,,,
,1.195886152,2,282,,,,
,1.19474313,2,282,,,,
,1.194457716,2,282,,,,
,1.193317422,2,718,,,,
,1.191043354,2,282,,,,
,1.190192811,2,282,,,,
,1.188777936,2,405,,,,
,1.188777936,2,508,,,,
,1.187648456,2,292,,,,
,1.187366421,2,282,,,,
,1.187366421,2,305,,,,
,1.18652112,2,282,,,,
,1.185958254,2,282,,,,
,1.184272856,2,305,,,,
,1.182592242,2,509,,,,
,1.182033097,2,582,,,,
,1.180637544,2,413,,,,
,1.180358829,2,282,,,,
,1.178133836,2,282,,,,
,1.175917215,2,311,,,,
,1.17481203,2,282,,,,
,1.173433466,2,282,,,,
,1.173158142,2,282,,,,
,1.17260788,2,674,,,,
,1.170411985,2,1022,,,,
,1.169043722,2,313,,,,
,1.168224299,2,552,,,,
,1.167678655,2,1333,,,,
,1.16713352,2,282,,,,
,1.166588894,2,282,,,,
,1.16522955,2,311,,,,
,1.162790698,2,245,,,,
,1.161710037,2,282,,,,
,1.161440186,2,405,,,,
,1.161440186,2,561,,,,
,1.160631383,2,282,,,,
,1.158211721,2,282,,,,
,1.157943492,2,347,,,,
,1.157139551,2,282,,,,
,1.156336725,2,282,,,,
,1.156336725,2,282,,,,
,1.155535013,2,282,,,,
,1.155535013,2,305,,,,
,1.154734411,2,555,,,,
,1.153136531,2,282,,,,
,1.153136531,2,290,,,,
,1.153136531,2,282,,,,
,1.150747986,2,405,,,,
,1.150747986,2,282,,,,
,1.149161112,2,311,,,,
,1.148633127,2,282,,,,
,1.148369316,2,405,,,,
,1.147842057,2,282,,,,
,1.144688645,2,282,,,,
,1.143379831,2,709,,,,
,1.142595978,2,282,,,,
,1.140510949,2,282,,,,
,1.139731023,2,282,,,,
,1.138952164,2,282,,,,
,1.138433515,2,268,,,,
,1.138174368,2,282,,,,
,1.137656428,2,305,,,,
,1.137397634,2,290,,,,
,1.137397634,2,832,,,,
,1.1368804,2,305,,,,
,1.136363636,2,282,,,,
,1.135331517,2,282,,,,
,1.13430127,2,282,,,,
,1.132759402,2,352,,,,
,1.131733816,2,282,,,,
,1.129688206,2,268,,,,
,1.128413451,2,458,,,,
,1.128413451,2,545,,,,
,1.127649977,2,282,,,,
,1.127649977,2,405,,,,
,1.126126126,2,290,,,,
,1.125872551,2,282,,,,
,1.125112511,2,405,,,,
,1.123343069,2,282,,,,
,1.122586439,2,413,,,,
,1.121076233,2,282,,,,
,1.120322653,2,405,,,,
,1.11831805,2,1040,,,,
,1.118067979,2,405,,,,
,1.118067979,2,283,,,,
,1.117818019,2,362,,,,
,1.117318436,2,935,,,,
,1.116819299,2,0,,,,
,1.115822361,2,282,,,,
,1.111605158,2,282,,,,
,1.111111111,2,405,,,,
,1.111111111,2,282,,,,
,1.111111111,2,282,,,,
,1.110617503,2,500,,,,
,1.110617503,2,282,,,,
,1.109631602,2,405,,,,
,1.109139308,2,282,,,,
,1.107419712,2,709,,,,
,1.10619469,2,405,,,,
,1.105950011,2,282,,,,
,1.105216622,2,311,,,,
,1.103752759,2,290,,,,
,1.103752759,2,305,,,,
,1.103509159,2,405,,,,
,1.102535832,2,282,,,,
,1.100352113,2,253,,,,
,1.095530237,2,4398,,,,
,1.093852549,2,762,,,,
,1.092418615,2,413,,,,
,1.090988436,2,282,,,,
,1.090037061,2,282,,,,
,1.086956522,2,282,,,,
,1.086956522,2,405,,,,
,1.086956522,2,527,,,,
,1.085304971,2,268,,,,
,1.083893345,2,405,,,,
,1.083658431,2,282,,,,
,1.082016879,2,282,,,,
,1.081314879,2,253,,,,
,1.081314879,2,282,,,,
,1.080380294,2,500,,,,
,1.078515962,2,362,,,,
,1.078050884,2,253,,,,
,1.077818495,2,282,,,,
,1.077586207,2,245,,,,
,1.076658053,2,282,,,,
,1.075268817,2,677,,,,
,1.074575543,2,282,,,,
,1.073652566,2,282,,,,
,1.07342207,2,4318,,,,
,1.072041166,2,282,,,,
,1.071811361,2,362,,,,
,1.068832835,2,290,,,,
,1.067463706,2,540,,,,
,1.066098081,2,282,,,,
,1.064735945,2,305,,,,
,1.064735945,2,311,,,,
,1.063829787,2,703,,,,
,1.063829787,2,709,,,,
,1.063603489,2,282,,,,
,1.06292517,2,405,,,,
,1.06179656,2,313,,,,
,1.061120543,2,282,,,,
,1.060895396,2,560,,,,
,1.05999576,2,282,,,,
,1.059097649,2,282,,,,
,1.057753332,2,282,,,,
,1.057082452,2,313,,,,
,1.056189269,2,405,,,,
,1.055743243,2,282,,,,
,1.054852321,2,319,,,,
,1.054407423,2,730,,,,
,1.054185115,2,282,,,,
,1.051967179,2,282,,,,
,1.051745898,2,282,,,,
,1.051303616,2,736,,,,
,1.050420168,2,282,,,,
,1.048657718,2,502,,,,
,1.047998323,2,405,,,,
,1.047120419,2,1183,,,,
,1.047120419,2,245,,,,
,1.042535446,2,282,,,,
,1.042535446,2,282,,,,
,1.041883726,2,268,,,,
,1.041666667,2,346,,,,
,1.041449698,2,1183,,,,
,1.041449698,2,282,,,,
,1.04123282,2,305,,,,
,1.040799334,2,290,,,,
,1.040582726,2,0,,,,
,1.039068994,2,274,,,,
,1.038853106,2,290,,,,
,1.038637308,2,282,,,,
,1.03820598,2,282,,,,
,1.03799045,2,282,,,,
,1.037344398,2,362,,,,
,1.037344398,2,1085,,,,
,1.037129226,2,282,,,,
,1.03626943,2,282,,,,
,1.035840066,2,680,,,,
,1.033057851,2,282,,,,
,1.032844454,2,276,,,,
,1.032204789,2,405,,,,
,1.031353135,2,245,,,,
,1.031140441,2,282,,,,
,1.030290542,2,282,,,,
,1.029866117,2,405,,,,
,1.029654036,2,830,,,,
,1.029442042,2,282,,,,
,1.029442042,2,282,,,,
,1.027960526,2,500,,,,
,1.025641026,2,500,,,,
,1.025220422,2,290,,,,
,1.022913257,2,290,,,,
,1.022494888,2,346,,,,
,1.02207686,2,523,,,,
,1.021867975,2,653,,,,
,1.021867975,2,282,,,,
,1.021659174,2,879,,,,
,1.021033286,2,428,,,,
,1.020408163,2,282,,,,
,1.019575856,2,319,,,,
,1.018744906,2,282,,,,
,1.017915309,2,268,,,,
,1.017708121,2,8,,,,
,1.017708121,2,305,,,,
,1.016466762,2,405,,,,
,1.016260163,2,282,,,,
,1.015847217,2,311,,,,
,1.015640869,2,405,,,,
,1.013993105,2,282,,,,
,1.01378751,2,816,,,,
,1.012760786,2,500,,,,
,1.012555691,2,282,,,,
,1.011736139,2,540,,,,
,1.010917913,2,0,,,,
,1.010713564,2,282,,,,
,1.009896991,2,282,,,,
,1.009081736,2,282,,,,
,1.009081736,2,290,,,,
,1.009081736,2,557,,,,
,1.009081736,2,490,,,,
,1.009081736,2,405,,,,
,1.009081736,2,282,,,,
,1.008878128,2,879,,,,
,1.008471158,2,413,,,,
,1.007861318,2,282,,,,
,1.007455168,2,282,,,,
,1.007455168,2,305,,,,
,1.007049345,2,282,,,,
,1.006441224,2,405,,,,
,1.00623868,2,520,,,,
,1.00623868,2,282,,,,
,1.004823151,2,501,,,,
,1.004016064,2,282,,,,
,1.003411599,2,290,,,,
,1.003210273,2,1086,,,,
,1.003009027,2,760,,,,
,1.003009027,2,245,,,,
,1.002807862,2,538,,,,
,1.002405774,2,413,,,,
,1.002405774,2,282,,,,
,1.002405774,2,319,,,,
,1.001803246,2,413,,,,
,1.001602564,2,282,,,,
,1.001201442,2,282,,,,
,1.001201442,2,274,,,,
,1.001201442,2,282,,,,
,1.001001001,2,290,,,,
,1.00040016,2,794,,,,
,1.00020004,2,520,,,,
,1.00020004,2,468,,,,
,1,2,282,,,,
,1,2,405,,,,
,1,2,500,,,,
,1,2,282,,,,
,1,2,282,,,,
,1,2,282,,,,
,1,2,282,,,,
,1,2,305,,,,
,1,2,547,,,,
,1,2,452,,,,
,1,2,617,,,,
,1,2,282,,,,
,1,2,319,,,,
,1,2,1126,,,,
,0.99980004,2,282,,,,
,0.99980004,2,311,,,,
,0.99980004,2,282,,,,
,0.99980004,2,276,,,,
,0.99980004,2,378,,,,
,0.99960016,2,282,,,,
,0.99940036,2,405,,,,
,0.999200639,2,458,,,,
,0.999000999,2,282,,,,
,0.998601957,2,282,,,,
,0.998203234,2,282,,,,
,0.997804829,2,305,,,,
,0.997605746,2,530,,,,
,0.997605746,2,311,,,,
,0.997605746,2,508,,,,
,0.997406742,2,282,,,,
,0.997406742,2,405,,,,
,0.996810207,2,830,,,,
,0.996810207,2,540,,,,
,0.996611521,2,282,,,,
,0.996412914,2,311,,,,
,0.996214385,2,0,,,,
,0.996015936,2,282,,,,
,0.995619275,2,282,,,,
,0.994629003,2,405,,,,
,0.994233446,2,500,,,,
,0.994035785,2,530,,,,
,0.9936407,2,709,,,,
,0.993443274,2,290,,,,
,0.993443274,2,282,,,,
,0.993245928,2,490,,,,
,0.992260369,2,282,,,,
,0.992063492,2,346,,,,
,0.991669972,2,305,,,,
,0.991080278,2,282,,,,
,0.991080278,2,405,,,,
,0.991080278,2,282,,,,
,0.990295108,2,282,,,,
,0.989707047,2,405,,,,
,0.989707047,2,282,,,,
,0.988533017,2,362,,,,
,0.988337616,2,305,,,,
,0.988142292,2,282,,,,
,0.988142292,2,347,,,,
,0.987751877,2,936,,,,
,0.987751877,2,654,,,,
,0.987361769,2,311,,,,
,0.987166831,2,508,,,,
,0.986582478,2,245,,,,
,0.985998817,2,290,,,,
,0.984058256,2,282,,,,
,0.98386462,2,308,,,,
,0.98367106,2,405,,,,
,0.98367106,2,305,,,,
,0.983284169,2,405,,,,
,0.983090838,2,282,,,,
,0.982125319,2,282,,,,
,0.981739643,2,347,,,,
,0.981354269,2,245,,,,
,0.981161695,2,500,,,,
,0.980392157,2,405,,,,
,0.980392157,2,405,,,,
,0.980392157,2,311,,,,
,0.980392157,2,305,,,,
,0.980392157,2,405,,,,
,0.980199961,2,405,,,,
,0.977899472,2,282,,,,
,0.977708252,2,305,,,,
,0.977708252,2,709,,,,
,0.97713504,2,282,,,,
,0.976753272,2,481,,,,
,0.976371802,2,305,,,,
,0.976371802,2,282,,,,
,0.975229179,2,282,,,,
,0.975039002,2,346,,,,
,0.973709834,2,282,,,,
,0.972762646,2,405,,,,
,0.972573429,2,282,,,,
,0.971439674,2,305,,,,
,0.971062342,2,282,,,,
,0.970873786,2,282,,,,
,0.970685304,2,311,,,,
,0.969743988,2,282,,,,
,0.969555943,2,405,,,,
,0.969555943,2,305,,,,
,0.968804495,2,697,,,,
,0.968241673,2,319,,,,
,0.967679505,2,313,,,,
,0.966557124,2,313,,,,
,0.965437343,2,538,,,,
,0.965064659,2,292,,,,
,0.963948332,2,290,,,,
,0.963391137,2,282,,,,
,0.962649211,2,405,,,,
,0.962093515,2,282,,,,
,0.961908426,2,347,,,,
,0.961538462,2,282,,,,
,0.961538462,2,806,,,,
,0.961353586,2,405,,,,
,0.961353586,2,1003,,,,
,0.960614793,2,522,,,,
,0.960245823,2,282,,,,
,0.960061444,2,274,,,,
,0.959692898,2,282,,,,
,0.958405214,2,282,,,,
,0.955840184,2,571,,,,
,0.955657492,2,319,,,,
,0.954745083,2,282,,,,
,0.954016409,2,540,,,,
,0.953652489,2,282,,,,
,0.953470633,2,290,,,,
,0.952380952,2,958,,,,
,0.950931913,2,282,,,,
,0.950751093,2,282,,,,
,0.95038966,2,245,,,,
,0.948586606,2,282,,,,
,0.948047023,2,405,,,,
,0.947687642,2,347,,,,
,0.947687642,2,282,,,,
,0.946969697,2,282,,,,
,0.946969697,2,0,,,,
,0.946790381,2,958,,,,
,0.945894816,2,282,,,,
,0.943930527,2,282,,,,
,0.943574259,2,282,,,,
,0.942862531,2,282,,,,
,0.941974378,2,305,,,,
,0.94126506,2,1049,,,,
,0.94055681,2,282,,,,
,0.939672994,2,709,,,,
,0.939143501,2,245,,,,
,0.938614605,2,268,,,,
,0.937207123,2,346,,,,
,0.934404784,2,305,,,,
,0.93388121,2,541,,,,
,0.931445604,2,282,,,,
,0.920979923,2,936,,,,
,0.919624793,2,282,,,,
,0.919455682,2,290,,,,
,0.918948723,2,795,,,,
,0.918442322,2,376,,,,
,0.917431193,2,305,,,,
,0.916926462,2,282,,,,
,0.916926462,2,282,,,,
,0.915750916,2,268,,,,
,0.915583227,2,405,,,,
,0.913909706,2,500,,,,
,0.912575287,2,282,,,,
,0.909752547,2,824,,,,
,0.909256228,2,305,,,,
,0.908100254,2,282,,,,
,0.907935355,2,405,,,,
,0.907441016,2,282,,,,
,0.906947216,2,770,,,,
,0.90628965,2,245,,,,
,0.905961225,2,245,,,,
,0.905633037,2,600,,,,
,0.905633037,2,936,,,,
,0.903179191,2,405,,,,
,0.903016074,2,897,,,,
,0.902201371,2,405,,,,
,0.902038607,2,282,,,,
,0.898634076,2,282,,,,
,0.897504936,2,703,,,,
,0.896860987,2,531,,,,
,0.89621796,2,305,,,,
,0.895736295,2,347,,,,
,0.892857143,2,282,,,,
,0.892219843,2,282,,,,
,0.890630566,2,827,,,,
,0.888415068,2,703,,,,
,0.885739593,2,497,,,,
,0.881989769,2,433,,,,
,0.881523272,2,282,,,,
,0.880746873,2,282,,,,
,0.879198171,2,282,,,,
,0.877500878,2,282,,,,
,0.875196919,2,282,,,,
,0.871383757,2,490,,,,
,0.870625109,2,305,,,,
,0.868809731,2,347,,,,
,0.867754252,2,313,,,,
,0.865051903,2,928,,,,
,0.865051903,2,282,,,,
,0.859845228,2,311,,,,
,0.858221765,2,282,,,,
,0.857044909,2,347,,,,
,0.850340136,2,405,,,,
,0.84932903,2,501,,,,
,0.832362244,2,347,,,,
,0.830978893,2,405,,,,
,0.822368421,2,412,,,,
,0.820075447,2,680,,,,
,0.81672656,2,282,,,,
,0.814067079,2,773,,,,
,0.812215724,2,282,,,,
,0.810766986,2,385,,,,
,0.807363152,2,292,,,,
,0.802568218,2,282,,,,
,0.798084597,2,726,,,,
,0.798084597,2,715,,,,
,0.797193878,2,245,,,,
,0.786658276,2,663,,,,
,0.785052599,2,282,,,,
,0.785052599,2,282,,,,
,0.777725929,2,282,,,,
,0.777484062,2,405,,,,
,0.773275595,2,268,,,,
,0.767224183,2,292,,,,
,0.763591936,2,377,,,,
,0.759186152,2,458,,,,
,0.751879699,2,282,,,,
,0.745378652,2,490,,,,
,0.744934446,2,282,,,,
,0.744379932,2,497,,,,
,0.743826242,2,282,,,,
,0.741399763,2,282,,,,
,0.739754402,2,282,,,,
,0.739754402,2,282,,,,
,0.727166958,2,587,,,,
,0.726744186,2,282,,,,
,0.722334585,2,282,,,,
,0.721604849,2,282,,,,
,0.708215297,2,268,,,,
,0.681106116,2,405,,,,
,0.670421024,2,409,,,,
,0.663042037,2,377,,,,
,0.657808183,2,545,,,,
,0.634920635,2,497,,,,
,0.626095667,2,737,,,,
,0.625,2,377,,,,
,0.613496933,2,740,,,,
,0.603427468,2,405,,,,
,0.602627456,2,383,,,,
,0.595947557,2,481,,,,
,0.591715976,2,506,,,,
,0.57530779,2,327,,,,
,0.558284949,2,666,,,,
,0.555555556,2,100,,,,
,0.555555556,2,652,,,,
,0.554139421,2,346,,,,
,0.535217298,2,213,,,,
,0.511247444,2,143,,,,
,0.499950005,2,865,,,,
,0.499950005,2,865,,,,
,0.499950005,2,409,,,,
,0.497265042,2,282,,,,
,0.488949736,2,659,,,,
,0.482905157,2,769,,,,
,0.474878906,2,408,,,,
,0.472277321,2,342,,,,
,0.467726848,2,625,,,,
,0.454545455,2,405,,,,
,0.454545455,2,282,,,,
,0.446309024,2,329,,,,
,0.444483954,2,697,,,,
,0.432413733,2,446,,,,
,0.42988565,2,754,,,,
,0.415454923,2,401,,,,
,0.414628079,2,706,,,,
,0.401316318,2,566,,,,
,0.379910341,2,654,,,,
,0.376761359,2,282,,,,
,0.358114883,2,744,,,,
,0.351666901,2,527,,,,
,0.347680968,2,492,,,,
,0.343170899,2,539,,,,
,0.338707492,2,282,,,,
,0.336315329,2,282,,,,
,0.335750739,2,282,,,,
,0.333333333,2,405,,,,
,0.333333333,2,485,,,,
,0.333333333,2,319,,,,
,0.33271227,2,305,,,,
,0.319182892,2,357,,,,
,0.318714941,2,311,,,,
,0.290511882,2,311,,,,
,0.280583614,2,384,,,,
,0.265632471,2,346,,,,
,0.265195714,2,282,,,,
,0.263157895,2,527,,,,
,0.262770654,2,746,,,,
,0.256265696,2,403,,,,
,0.250903252,2,532,,,,
,0.248447205,2,352,,,,
,0.241569234,2,100,,,,
,0.241266165,2,603,,,,
,0.240303744,2,848,,,,
,0.234290802,2,414,,,,
,0.233666698,2,187,,,,
,0.230266188,2,500,,,,
,0.205330377,2,100,,,,
,0.204825693,2,472,,,,
,0.204015016,2,677,,,,
,0.190012921,2,298,,,,
,0.187392249,2,562,,,,
,0.165568396,2,321,,,,
,0.16402047,2,522,,,,
,0.156191428,2,245,,,,
,0.148858257,2,733,,,,
,0.129836406,2,1234,,,,
,0.129058902,2,409,,,,
,0.105205572,2,1449,,,,
,0.093654005,2,100,,,,
,0.089467845,2,173,,,,
,0.089136093,2,665,,,,
,0.086306596,2,346,,,,
,0.074068588,2,1438,,,,
,0.070171499,2,358,,,,
,0.047255406,2,545,,,,
,0.038021946,2,728,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,325,,,,
,0,2,64,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,450,,,,
,0,2,450,,,,
,0,2,475,,,,
,0,2,245,,,,
,0,2,0,,,,
,0,2,290,,,,
,0,2,362,,,,
,0,2,325,,,,
,0,2,0,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,292,,,,
,0,2,363,,,,
,0,2,245,,,,
,0,2,245,,,,
,0,2,413,,,,
,0,2,282,,,,
,0,2,0,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,0,,,,
,0,2,282,,,,
,0,2,1916,,,,
,0,2,500,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,176,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,325,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,482,,,,
,0,2,654,,,,
,0,2,500,,,,
,0,2,311,,,,
,0,2,500,,,,
,0,2,0,,,,
,0,2,756,,,,
,0,2,500,,,,
,0,2,671,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,826,,,,
,0,2,447,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,256,,,,
,0,2,447,,,,
,0,2,0,,,,
,0,2,256,,,,
,0,2,282,,,,
,0,2,447,,,,
,0,2,447,,,,
,0,2,245,,,,
,0,2,1183,,,,
,0,2,100,,,,
,0,2,1183,,,,
,0,2,387,,,,
,0,2,8,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,447,,,,
,0,2,282,,,,
,0,2,1183,,,,
,0,2,282,,,,
,0,2,785,,,,
,0,2,282,,,,
,0,2,1183,,,,
,0,2,736,,,,
,0,2,282,,,,
,0,2,482,,,,
,0,2,282,,,,
,0,2,732,,,,
,0,2,410,,,,
,0,2,475,,,,
,0,2,245,,,,
,0,2,245,,,,
,0,2,303,,,,
,0,2,245,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,0,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,1183,,,,
,0,2,0,,,,
,0,2,0,,,,
,0,2,500,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,1234,,,,
,0,2,282,,,,
,0,2,8,,,,
,0,2,0,,,,
,0,2,0,,,,
,0,2,730,,,,
,0,2,165,,,,
,0,2,697,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,750,,,,
,0,2,282,,,,
,0,2,247,,,,
,0,2,245,,,,
,0,2,333,,,,
,0,2,282,,,,
,0,2,284,,,,
,0,2,290,,,,
,0,2,274,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,311,,,,
,0,2,311,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,311,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,500,,,,
,0,2,352,,,,
,0,2,500,,,,
,0,2,475,,,,
,0,2,0,,,,
,0,2,282,,,,
,0,2,325,,,,
,0,2,0,,,,
,0,2,975,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,0,,,,
,0,2,282,,,,
,0,2,0,,,,
,0,2,483,,,,
,0,2,507,,,,
,0,2,282,,,,
,0,2,354,,,,
,0,2,282,,,,
,0,2,0,,,,
,0,2,571,,,,
,0,2,532,,,,
,0,2,245,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,31,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,311,,,,
,0,2,282,,,,
,0,2,282,,,,
,0,2,389,,,,
,0,2,23,,,,
,0,2,245,,,,
,0,2,282,,,,
,0,2,245,,,,
,0,2,364,,,,
,0,2,245,,,,
,0,2,282,,,,
